cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
12501,Dayton,1179009,OH,2011,81.705063,82.254341,86.744728,87.090172,84.782867,85.186516,90.35791,90.505486,75.265747,75.990685,81.211555,81.732796,82.684837,83.1269,86.295959,86.646988,1.4595569,1.4131923,1.1413496,1.0832772,1.983197,1.9043059,1.577691,1.4983505,1.0379816,1.027299,1.309654,1.2703032,1.78627,1.7317622,2.2245677,2.1262414,43023,51718,49809,34261,39562,49957,47258,31536
12501,Dayton,1179009,OH,2012,80.198036,80.803314,82.268806,82.833595,87.773415,88.037704,88.088074,88.359909,73.927299,74.657715,81.459328,81.976311,83.97654,84.381737,88.587059,88.829933,1.4753433,1.4369762,1.7130367,1.6518432,1.5717019,1.500409,2.6259344,2.515898,.99735302,1.0001274,1.2837406,1.2426324,1.7146091,1.6559844,1.8624378,1.7642384,42470,50265,49711,34011,39250,48706,47393,31423
12501,Dayton,1179009,OH,2013,81.896759,82.443489,85.690193,86.107399,86.60363,86.926353,90.35833,90.515015,74.69162,75.431213,80.375465,80.933502,80.762512,81.267029,85.845116,86.242157,1.3553507,1.3128968,1.6596533,1.584892,1.7899832,1.7090148,1.8286765,1.7398368,1.0355157,1.032572,1.3958715,1.3609781,1.789018,1.7586052,2.4837117,2.3814099,42410,49191,48860,33518,39276,48060,46468,30833
12501,Dayton,1179009,OH,2014,81.902,82.455429,84.132095,84.617302,89.189201,89.379257,84.356873,84.810608,75.059746,75.768089,80.928711,81.466034,82.49218,82.955376,85.833023,86.233307,1.3054434,1.2637899,1.6423849,1.5712725,1.148872,1.0922838,3.7262073,3.6535454,1.1048108,1.1007982,1.3256316,1.2836313,2.0124655,1.9606165,2.5407932,2.4410884,40267,46918,47498,34394,37847,46075,45471,30539
12701,Cincinnati,1954800,OH,2001,78.755943,79.424339,81.403427,81.903481,83.635582,84.153168,83.525711,83.915009,71.793831,72.506523,75.773087,76.302734,81.691925,82.194939,83.49881,83.849907,1.3195288,1.2910537,1.5761498,1.5275843,1.6339283,1.5660888,2.1139994,2.0475538,.86008441,.8736465,1.0826489,1.0862471,1.4387513,1.3983048,1.7840787,1.7324833,58138,76278,78353,76961,52724,70168,78073,76104
12701,Cincinnati,1954800,OH,2002,79.216133,79.86721,82.335579,82.795479,85.071701,85.52063,83.885132,84.255272,72.693527,73.428993,77.492928,78.013657,82.522629,82.988937,84.899803,85.205612,1.3031057,1.270656,1.4492315,1.4011567,1.5845964,1.5113009,2.0947585,2.031039,.85963207,.86302602,1.1334696,1.1217178,1.3486967,1.2982554,1.6943722,1.6384251,59935,78812,80411,76785,54749,72520,79895,76037
12701,Cincinnati,1954800,OH,2003,79.673927,80.309868,82.23703,82.703934,83.475571,84.010529,89.273842,89.428108,73.789398,74.534943,79.799698,80.278481,82.140984,82.635864,81.338943,81.748474,1.3315176,1.3003287,1.4105445,1.359728,1.7963899,1.730022,1.3596641,1.3042473,.91199613,.90978235,1.1795729,1.1549278,1.4188553,1.3742235,1.7727348,1.7403933,60687,80813,82005,77349,56475,73641,81015,76522
12701,Cincinnati,1954800,OH,2004,81.545341,82.133865,83.521759,83.94091,83.756821,84.273529,86.758102,87.01091,74.368317,75.106194,79.389694,79.881943,84.521606,84.925224,84.041458,84.386726,1.2140791,1.1790699,1.3370209,1.2878785,1.7114139,1.6440786,1.8615363,1.792887,.92856616,.93132478,1.1850748,1.161134,1.2940338,1.2382864,1.7453464,1.6921998,61626,81549,83133,79216,57130,74745,81472,78397
12701,Cincinnati,1954800,OH,2005,80.799988,81.433365,84.739304,85.111893,83.504097,84.032005,89.695816,89.835876,73.175262,73.900597,80.51506,80.985374,86.366577,86.685402,86.858261,87.099541,1.1415601,1.1106462,1.3299133,1.2824025,1.5640181,1.497979,1.3444886,1.2905858,.87064499,.88102967,1.1047863,1.0772439,1.0268173,.97345424,1.3556664,1.3039514,62370,81708,83561,81494,57787,75203,81777,80528
12701,Cincinnati,1954800,OH,2006,82.687294,83.225502,84.40229,84.788948,84.831078,85.300903,87.599831,87.822578,72.378685,73.103233,78.327957,78.851326,83.623009,84.082184,85.889503,86.200195,1.2357496,1.1977834,1.3937528,1.3436669,1.6116151,1.5363644,1.8030694,1.7377527,.83898306,.85518944,1.1761594,1.1621953,1.3632417,1.3082079,1.8070279,1.7425835,63242,81973,84696,82589,59524,75525,82871,80988
12701,Cincinnati,1954800,OH,2007,80.335411,80.978065,82.058311,82.538704,85.658653,86.095894,89.9319,90.070869,75.379005,76.122238,78.678131,79.206543,80.533142,81.100189,82.325317,82.755692,1.2470431,1.2129157,1.4987812,1.4518204,1.5336666,1.4591749,1.4665177,1.4069039,.98047805,.9709093,1.1543099,1.1298821,1.3934718,1.365043,1.8538588,1.8177763,64049,81866,86126,83403,60715,75481,83613,81587
12701,Cincinnati,1954800,OH,2008,80.795494,81.423927,84.019585,84.428688,87.044678,87.408424,84.737007,85.074806,73.499535,74.246246,81.148933,81.611061,85.963844,86.305779,85.064339,85.408974,1.3247862,1.2889622,1.2935728,1.2481112,1.3600068,1.2862799,2.0949852,2.0282483,.83548808,.84074473,1.1142188,1.0796794,.98207706,.93024272,1.7949775,1.731671,65176,83192,86886,83454,62491,76728,84195,81153
12701,Cincinnati,1954800,OH,2009,81.881645,82.508179,85.614807,85.960266,88.753151,89.032188,90.451996,90.567314,74.172264,74.928589,79.659332,80.168907,85.082001,85.48716,88.186783,88.393456,1.0225269,.98916459,.98524201,.94303226,1.0359571,.97467864,1.1075653,1.0603836,.82209814,.82411468,1.1051193,1.0763156,1.2087373,1.1489275,1.1728104,1.1178017,66274,84021,88819,85279,63760,78102,85637,82657
12701,Cincinnati,1954800,OH,2010,81.171944,81.825081,81.887909,82.393707,88.116066,88.436981,88.146866,88.361923,75.30545,76.060074,79.803513,80.319839,85.10289,85.500038,88.297958,88.514519,1.106163,1.0712382,1.4128071,1.3729246,1.1271979,1.0596768,1.6200035,1.5525144,.88714892,.88550574,1.0806279,1.0575407,1.0670326,1.0107654,1.221602,1.162943,66227,83726,89534,84529,63833,77872,86143,81578
12701,Cincinnati,1954800,OH,2011,80.388954,81.073479,85.356613,85.730675,87.455246,87.815048,90.484489,90.598289,76.221481,76.974915,81.755676,82.214447,85.354141,85.761871,85.426697,85.785835,1.1500679,1.1178398,1.2330199,1.1827117,1.2258037,1.1564068,1.0947753,1.0483334,.92376465,.91623741,1.0501345,1.0147998,1.18916,1.1289319,1.7449936,1.6782821,65397,82463,88692,84943,62808,76384,84892,81604
12701,Cincinnati,1954800,OH,2012,82.675346,83.28302,84.515526,84.915123,86.327927,86.763557,90.778496,90.881943,74.604698,75.387527,78.050087,78.601227,84.833717,85.274147,85.856133,86.193932,1.0024064,.96924007,1.1702722,1.1226822,1.4947116,1.4137261,.97539246,.93415999,.87097317,.86866325,1.1273926,1.1212558,1.1809648,1.1233703,1.6076901,1.5416863,65063,81253,88239,85376,62945,75267,84470,81805
12701,Cincinnati,1954800,OH,2013,80.465279,81.137253,84.416695,84.817146,87.949463,88.283287,89.779701,89.938904,75.883537,76.677475,79.221458,79.764069,83.456627,83.968132,87.375076,87.661293,1.1906786,1.1527593,1.1564586,1.1122743,1.1982991,1.1241466,1.53619,1.4706594,.86889571,.8578437,1.1587263,1.1364727,1.3235754,1.2676582,1.6247845,1.547367,65286,79995,86829,85333,63573,74711,83116,81275
12701,Cincinnati,1954800,OH,2014,83.791283,84.347603,85.915108,86.261993,85.931419,86.391563,88.539749,88.737267,75.79615,76.573708,80.956421,81.455826,82.95858,83.502975,87.795593,88.057167,.98896068,.95344007,1.2847074,1.2324295,1.6323478,1.549157,1.4756505,1.4135034,.91130608,.90018922,1.0357257,1.0046546,1.369998,1.3166562,1.3548239,1.2853142,63902,77048,83050,84919,62751,72720,79536,79836
13101,Louisville,1100767,KY,2001,78.601608,79.177086,83.222755,83.685638,85.152122,85.511383,90.07003,90.237915,72.007561,72.661224,77.08905,77.643486,82.484016,82.879463,80.306099,80.774178,1.6211917,1.5869884,1.8000822,1.7354066,1.8308187,1.7563733,1.7190863,1.6370893,1.0483741,1.0597034,1.4276075,1.4128793,1.6628662,1.6154196,2.3329256,2.3102245,38629,44018,45454,42184,35417,41304,44166,40723
13101,Louisville,1100767,KY,2002,79.391815,79.950401,85.342064,85.721741,81.684395,82.18187,81.860046,82.376312,71.595062,72.255249,77.729645,78.282425,82.111107,82.525238,83.589836,83.98085,1.5467569,1.513054,1.6395004,1.5721768,2.2995532,2.2403059,2.5983582,2.5524929,.95114702,.96372736,1.4611545,1.4431301,1.7513405,1.704354,2.2957935,2.2271097,40016,45573,46284,42243,36717,42578,44974,40878
13101,Louisville,1100767,KY,2003,78.770599,79.342422,84.828308,85.229088,84.15226,84.573448,86.773125,87.091553,72.433708,73.122253,78.415573,78.963974,78.253227,78.741043,82.89959,83.319237,1.6573443,1.6216908,1.5014908,1.4400587,2.46035,2.3751051,2.2594938,2.1621895,1.0157737,1.0206387,1.4187796,1.3950158,1.7467548,1.7450255,2.2884498,2.2301466,40759,46274,47316,42577,37416,43029,45918,41142
13101,Louisville,1100767,KY,2004,81.340118,81.859055,84.546867,84.966377,81.99968,82.492668,86.055458,86.425659,72.827248,73.498596,83.259048,83.664513,81.263428,81.721519,86.304176,86.616516,1.5338153,1.4956565,1.5275334,1.4663354,2.1961701,2.1380842,2.632257,2.5343878,1.048394,1.0566694,1.1238397,1.0803032,2.0349193,1.9949855,2.0982742,2.0163167,41170,47361,48277,42648,37995,43936,46524,41133
13101,Louisville,1100767,KY,2005,79.502251,80.065063,84.230919,84.67572,88.598488,88.81282,86.003128,86.363594,73.728195,74.422234,78.326477,78.890205,81.405624,81.861763,83.577972,83.993019,1.6155274,1.5784832,1.756013,1.6868539,1.4079603,1.3458796,2.5715933,2.4702787,1.1307791,1.1329684,1.5514756,1.5334375,1.8384699,1.7952571,2.3737566,2.307096,41453,47795,48991,43136,38892,44446,46832,41715
13101,Louisville,1100767,KY,2006,80.34565,80.899994,85.599945,85.991035,87.506149,87.785477,90.389679,90.537453,73.45475,74.128113,79.770554,80.31752,85.696091,86.015152,89.278084,89.432495,1.6400917,1.6021645,1.5563083,1.4905176,1.6918736,1.6180433,1.3536757,1.2849753,1.0513353,1.0594723,1.4379408,1.403091,1.6684017,1.6059277,1.1475894,1.092136,41872,48034,49338,43418,39399,44598,47038,42073
13101,Louisville,1100767,KY,2007,78.155319,78.772141,81.886314,82.437164,86.795166,87.10244,88.075386,88.364655,76.71711,77.414551,81.293221,81.809784,86.316414,86.612869,85.963745,86.300949,1.5883206,1.559761,1.7747831,1.715899,1.8810631,1.8005623,2.6148901,2.5024157,1.1314586,1.1119094,1.2960472,1.2512263,1.4703623,1.4090798,1.9683299,1.8874652,43034,48759,49630,43036,41051,45158,47375,41352
13101,Louisville,1100767,KY,2008,81.117203,81.698158,86.981422,87.327713,80.597641,81.142372,89.631081,89.828102,73.874916,74.63028,79.964043,80.547432,84.626785,85.010109,87.270164,87.561783,1.4765766,1.4316295,1.3172225,1.2503806,2.2698638,2.2355921,1.7770675,1.6876396,1.0264868,1.0243587,1.4614915,1.4198571,1.6110144,1.5481554,1.7532551,1.6699215,43847,49702,49954,43033,42183,45847,47670,41196
13101,Louisville,1100767,KY,2009,80.721199,81.346802,85.789963,86.198708,87.253288,87.539589,89.1567,89.392433,72.276848,73.031044,81.391685,81.937881,81.396767,81.898834,85.557556,85.943993,1.4242013,1.3831943,1.2557614,1.1920019,1.3497475,1.2849653,1.8672994,1.7724167,.85820162,.87849551,1.3242352,1.2746118,1.6950331,1.6538687,2.2093034,2.1253469,44698,50645,51246,44030,43371,47087,48864,41925
13101,Louisville,1100767,KY,2010,79.647774,80.326973,85.129761,85.592888,86.952164,87.278633,88.301788,88.617287,74.206276,74.970535,80.58004,81.171684,83.513237,83.951164,86.944519,87.279572,1.3658158,1.3233075,1.5454316,1.4694055,1.7387028,1.6577901,2.9117041,2.7865472,1.0497961,1.0501438,1.4355991,1.3894275,1.6169665,1.5600106,2.0597394,1.962985,44591,51093,51069,43287,43174,47616,48655,40859
13101,Louisville,1100767,KY,2011,79.847755,80.515274,82.065056,82.680275,87.399269,87.702072,93.058846,93.093597,76.601173,77.361572,82.435364,82.964249,83.224167,83.676659,84.605751,85.052284,1.5404333,1.5060674,1.7080003,1.6454811,1.5623068,1.4880155,.52970272,.50102603,1.06007,1.039506,1.2949107,1.2377665,1.6447345,1.5835586,2.3445017,2.2625191,43874,50829,50704,43643,42445,47028,48153,41240
13101,Louisville,1100767,KY,2012,80.749008,81.415855,85.899231,86.328682,88.5662,88.813026,86.822098,87.185501,74.2519,75.055626,80.957222,81.548515,84.263527,84.675911,84.31974,84.790825,1.4086217,1.3629386,1.260813,1.1911421,1.408402,1.3378813,2.1710215,2.0684805,1.0231647,1.0223125,1.2831523,1.2322664,1.5140041,1.4482542,2.4841602,2.4020958,43622,50233,51026,43536,42307,46535,48320,41348
13101,Louisville,1100767,KY,2013,79.275574,79.984146,82.439789,83.058838,87.499649,87.811516,91.186478,91.316467,74.476006,75.270576,78.043259,78.716957,85.459175,85.832878,85.268211,85.700737,1.4742001,1.4376087,1.9532048,1.8863285,1.6170675,1.5392201,1.2819055,1.2095095,1.0362412,1.0322326,1.3710822,1.3577417,1.514147,1.4453465,2.3225374,2.2357831,43889,50079,50490,43241,43970,46830,47681,40868
13101,Louisville,1100767,KY,2014,81.522072,82.159218,85.814011,86.24794,87.691826,87.975143,87.954651,88.259453,75.140099,75.944504,79.528648,80.174812,84.146706,84.582733,88.464447,88.682022,1.3432922,1.2974023,1.2898343,1.21991,1.3576968,1.2902434,2.063019,1.9587607,1.0113022,.99969304,1.3712987,1.3343023,1.7362151,1.6704338,1.2823938,1.209235,42669,48814,48858,43140,43612,45805,46226,40001
13501,Toledo,834343,OH,2001,76.146523,76.669266,83.996712,84.382401,85.992744,86.320419,81.799095,82.254486,74.284241,74.825432,79.257607,79.705208,77.894417,78.36013,82.329353,82.661499,1.9595419,1.9449372,2.0940959,2.0107374,2.1794012,2.086524,3.16906,3.1148717,1.4219385,1.4069402,1.8204486,1.7811676,1.8599244,1.8504488,2.3211498,2.2656462,25123,32418,34780,31286,21179,30753,37684,30938
13501,Toledo,834343,OH,2002,78.831398,79.298355,81.250504,81.737366,85.612022,85.947746,85.378685,85.726234,73.171425,73.703644,77.70472,78.17971,83.740189,84.077721,81.811821,82.175812,1.9657247,1.9250726,2.1846042,2.1218092,2.1082842,2.0178661,3.4004085,3.3033726,1.4184548,1.4140977,1.7057122,1.6846774,1.9507544,1.8870752,2.6411479,2.5908093,26524,33562,36127,30184,22071,32141,38852,29657
13501,Toledo,834343,OH,2003,81.312836,81.707634,83.467445,83.862396,82.629555,83.099632,87.447273,87.679497,74.92955,75.448807,78.52327,78.986885,78.700539,79.161125,87.183525,87.376671,1.8938081,1.8482383,2.0676563,1.9869564,2.5451915,2.4722285,2.6258559,2.5272069,1.4416941,1.4241115,1.7310239,1.7033982,1.9122533,1.9013672,2.0432281,1.9704434,27148,34824,37218,28899,23127,33423,39504,28106
13501,Toledo,834343,OH,2004,81.994537,82.367226,87.287903,87.524437,86.960114,87.249229,85.214882,85.546432,74.301064,74.812912,78.657509,79.119568,86.006668,86.242561,87.286888,87.470062,2.0137124,1.9625597,1.5200844,1.4512205,2.1275442,2.0337036,2.9298992,2.8344829,1.4148684,1.4060181,1.7111557,1.6808139,1.4184356,1.3600104,1.8803542,1.8127959,27194,34329,37193,30359,23299,32913,39169,29771
13501,Toledo,834343,OH,2005,82.254753,82.623756,82.001282,82.468048,81.350037,81.863968,86.668495,86.943871,74.533409,75.040062,81.929489,82.299309,84.013817,84.340553,80.596184,81.003647,1.7724383,1.7277195,2.1361544,2.0696418,2.4554772,2.3992209,2.8828075,2.7803612,1.4400086,1.4319047,1.5248822,1.4750841,1.8031864,1.7388825,2.6581824,2.6349797,27581,34392,37135,30973,23491,33102,38586,30369
13501,Toledo,834343,OH,2006,79.769608,80.177254,84.92215,85.268364,84.853493,85.230751,87.506096,87.718491,75.322891,75.812248,78.700142,79.165001,86.499214,86.731796,79.572701,79.993896,2.0809863,2.0320351,1.9734772,1.8926933,2.3046751,2.2134683,2.3274994,2.2360086,1.4801949,1.4676803,1.6526213,1.622939,1.4918634,1.4302512,2.5915585,2.5883975,27855,34546,37694,30296,24163,33262,39157,29466
13501,Toledo,834343,OH,2007,82.952164,83.297684,80.44239,80.965851,87.324188,87.597267,89.591408,89.725067,73.835541,74.362869,81.630249,82.020218,81.663414,82.076973,84.979385,85.278381,1.6650383,1.6227562,2.2901909,2.2453105,1.9749206,1.8820946,1.8882953,1.8107631,1.3434889,1.3381273,1.5785228,1.5263891,1.9272425,1.8768681,2.4627829,2.385829,28102,34730,37738,29599,24465,33401,39397,28434
13501,Toledo,834343,OH,2008,81.221451,81.59935,84.048981,84.447845,86.428856,86.752213,90.879143,90.979065,73.035301,73.547417,78.776871,79.249153,80.759033,81.192261,86.65609,86.913727,1.6400483,1.603398,2.2721896,2.1926031,2.4139466,2.3138855,1.924632,1.845108,1.1860405,1.186048,1.675661,1.6463215,1.9012027,1.8639761,2.6045606,2.5186186,28642,35191,38062,28453,25082,33951,39451,27205
13501,Toledo,834343,OH,2009,79.508705,79.951172,86.001175,86.302048,87.342163,87.615234,86.108124,86.414864,75.288902,75.788757,80.670395,81.098503,86.545212,86.788094,86.169456,86.430008,1.711943,1.6704838,1.6658723,1.5925589,1.8965352,1.8077098,3.1814942,3.0813489,1.3660612,1.3511806,1.5775044,1.5358222,1.5680349,1.5046333,2.2658968,2.1832225,28833,35657,38615,28499,25284,34351,39280,27358
13501,Toledo,834343,OH,2010,83.533279,83.872696,84.521782,84.908569,88.715904,88.937576,91.035896,91.114754,73.817818,74.321884,83.83593,84.148163,83.478065,83.828705,88.221443,88.399406,1.4820335,1.4430525,2.0063837,1.924739,1.728963,1.6442049,1.3504719,1.2924978,1.2788475,1.2758316,1.4006413,1.3480754,1.8225207,1.7622877,1.9031533,1.8256212,29192,35456,38303,27307,25672,34453,38547,25919
13501,Toledo,834343,OH,2011,80.24929,80.668739,86.839195,87.115601,87.218407,87.507408,89.609535,89.741165,74.219666,74.710518,78.052704,78.52372,82.518501,82.909874,86.923988,87.142502,1.9665641,1.9213192,1.6140748,1.5407637,1.9694161,1.8757931,1.776566,1.6989206,1.2509341,1.2469666,1.4999996,1.4818783,2.2394652,2.1891425,2.0439546,1.9661194,28811,35347,37745,26608,25805,34475,37130,25120
13501,Toledo,834343,OH,2012,81.736099,82.126831,86.105042,86.424606,88.334419,88.54493,90.573326,90.695145,74.643074,75.106285,80.37204,80.792976,86.39547,86.629013,79.080391,79.4981,1.6832694,1.6422017,1.8657094,1.7828425,1.4311347,1.3587321,2.1348293,2.0457411,1.4001275,1.3925993,1.5930548,1.5499983,1.4320563,1.3737489,2.7231419,2.7352707,28440,34459,37650,26718,25315,33129,37776,25092
13501,Toledo,834343,OH,2013,80.5597,80.970528,84.905075,85.24881,84.724411,85.147339,89.691795,89.852539,75.72831,76.191956,80.354088,80.772614,85.331207,85.617188,84.775757,85.087593,1.6370578,1.5951819,1.7583339,1.681049,2.6828301,2.5901356,2.2209785,2.1247833,1.409359,1.3967975,1.5502962,1.5049858,1.6942784,1.6310909,2.4371276,2.3606842,28398,33685,36660,26923,25260,32533,36591,25515
13501,Toledo,834343,OH,2014,80.597275,80.994362,86.218361,86.518524,88.844444,89.055443,88.428329,88.638649,74.028435,74.501625,79.325333,79.778946,85.032143,85.32975,87.446709,87.672775,2.0258331,1.9794681,1.7803894,1.7003081,1.7764249,1.6873105,2.4095404,2.3052814,1.2757854,1.2735964,1.6484249,1.6179844,1.8700379,1.8024373,2.5632379,2.4702792,27437,32266,34832,27433,24611,31318,35039,25225
13600,South Bend,657906,IN,2001,75.86277,76.427422,86.355721,86.623863,86.195297,86.524223,81.156715,81.606316,72.029877,72.555717,79.279312,79.704628,82.944649,83.303284,81.169632,81.526077,1.9753314,1.9746833,1.8197737,1.7413181,2.2844012,2.1786637,3.8826244,3.8481212,1.3568914,1.373365,1.9120735,1.8738455,2.0679567,2.0024488,3.1074977,3.0643134,22230,24948,28497,20647,19196,26920,28466,19660
13600,South Bend,657906,IN,2002,78.876686,79.404152,81.924606,82.385506,81.703697,82.219994,89.976082,90.121033,73.364655,73.92981,83.663712,83.959328,82.393669,82.790382,85.023476,85.298576,2.13837,2.0885208,2.4499912,2.3740218,2.6941082,2.6207511,2.9059188,2.8013115,1.4905764,1.4862213,1.5562327,1.5059992,2.2965052,2.2341528,3.2946703,3.219332,23078,25656,28919,19979,20101,27392,28837,18911
13600,South Bend,657906,IN,2003,82.084534,82.521782,86.122169,86.41671,86.182312,86.515007,84.299965,84.658089,73.91658,74.470795,77.059898,77.523399,80.78717,81.225754,84.74971,85.005249,2.0304821,1.9704692,2.0149324,1.9294835,2.3113101,2.2072558,3.8922369,3.8012362,1.472225,1.4648293,1.7477397,1.7294778,2.4096467,2.3703468,2.8067601,2.7325256,23765,26302,28802,19692,20943,27981,28626,18426
